Record ID,Title,Type,Language,Subject Classification,System 1,Code,System 2,Code,System 3,Code,Gold,Gold Code
3A1741577772,Preispolitik im digitalen Zeitalter : Auswirkungen von Digitalisierung und künstlicher Intelligenz,Book,de,(classificationName=linsearch:mapping)oek,Kommunikation | gnd:4031883-7,Y,,Y,Big Data | gnd:4802620-7,Y,,
3A1741577772,Preispolitik im digitalen Zeitalter : Auswirkungen von Digitalisierung und künstlicher Intelligenz,Book,de,(classificationName=linsearch:mapping)oek,Preispolitik | gnd:4047118-4,I,,I,Agent Künstliche Intelligenz | gnd:4310355-8,I,,
3A1741577772,Preispolitik im digitalen Zeitalter : Auswirkungen von Digitalisierung und künstlicher Intelligenz,Book,de,(classificationName=linsearch:mapping)oek,Gesundheitswesen | gnd:4020775-4,I,,I,Intelligenz | gnd:4027251-5,I,,
3A1741577772,Preispolitik im digitalen Zeitalter : Auswirkungen von Digitalisierung und künstlicher Intelligenz,Book,de,(classificationName=linsearch:mapping)oek,Krankenhaus | gnd:4032786-3,I,,I,Preisbildung | gnd:4047103-2,I,,
3A1741577772,Preispolitik im digitalen Zeitalter : Auswirkungen von Digitalisierung und künstlicher Intelligenz,Book,de,(classificationName=linsearch:mapping)oek,E-Health | gnd:7542254-2,I,,I,Automation | gnd:4003957-2,I,,
3A1741577772,Preispolitik im digitalen Zeitalter : Auswirkungen von Digitalisierung und künstlicher Intelligenz,Book,de,(classificationName=linsearch:mapping)oek,Produktmanagement | gnd:4125960-9,N,,N,Auswahlrichtlinie | gnd:4137253-0,N,,
3A1741577772,Preispolitik im digitalen Zeitalter : Auswirkungen von Digitalisierung und künstlicher Intelligenz,Book,de,(classificationName=linsearch:mapping)oek,Produktivitätszuwachs | gnd:4128967-5,I,,I,Unternehmen | gnd:4061963-1,I,,
3A1741577772,Preispolitik im digitalen Zeitalter : Auswirkungen von Digitalisierung und künstlicher Intelligenz,Book,de,(classificationName=linsearch:mapping)oek,Industrie 4.0 | gnd:1072179776,N,,N,Künstliche Intelligenz Motiv | gnd:4439566-8,N,,
3A1741577772,Preispolitik im digitalen Zeitalter : Auswirkungen von Digitalisierung und künstlicher Intelligenz,Book,de,(classificationName=linsearch:mapping)oek,Automation | gnd:4003957-2,I,,I,Online-Marketing | gnd:7706419-7,I,,
3A1741577772,Preispolitik im digitalen Zeitalter : Auswirkungen von Digitalisierung und künstlicher Intelligenz,Book,de,(classificationName=linsearch:mapping)oek,Unternehmen | gnd:4061963-1,I,,I,Preisregelung | gnd:4175629-0,I,,
3A1768054215,"Die digitale Kommunikationsstrategie : Praxis-Leitfaden für Unternehmen, Institutionen und Agenturen",Book,de,(classificationName=linsearch:mapping)oek,Unternehmen | gnd:4061963-1,Y,Kommunikationsstrategie | gnd:4201794-4,Y,Kommunikation | gnd:4031883-7,Y,Digitalisierung | gnd:4123065-6,TP
3A1768054215,"Die digitale Kommunikationsstrategie : Praxis-Leitfaden für Unternehmen, Institutionen und Agenturen",Book,de,(classificationName=linsearch:mapping)oek,Content Management | gnd:4673954-3,I,Digitalisierung | gnd:4123065-6,I,Unternehmen | gnd:4061963-1,I,Kommunikationsstrategie | gnd:4201794-4,TP
3A1768054215,"Die digitale Kommunikationsstrategie : Praxis-Leitfaden für Unternehmen, Institutionen und Agenturen",Book,de,(classificationName=linsearch:mapping)oek,Kommunikationsstrategie | gnd:4201794-4,Y,Bürokommunikation | gnd:4121069-4,Y,Kommunikationsstrategie | gnd:4201794-4,Y,Unternehmen | gnd:4061963-1,TP
3A1768054215,"Die digitale Kommunikationsstrategie : Praxis-Leitfaden für Unternehmen, Institutionen und Agenturen",Book,de,(classificationName=linsearch:mapping)oek,Digitalisierung | gnd:4123065-6,I,,I,Digitalisierung | gnd:4123065-6,I,,
3A1768054215,"Die digitale Kommunikationsstrategie : Praxis-Leitfaden für Unternehmen, Institutionen und Agenturen",Book,de,(classificationName=linsearch:mapping)oek,Kommunikations-Mix | gnd:4218367-4,Y,,Y,Strategisches Management | gnd:4124261-0,Y,,
3A1768054215,"Die digitale Kommunikationsstrategie : Praxis-Leitfaden für Unternehmen, Institutionen und Agenturen",Book,de,(classificationName=linsearch:mapping)oek,Innerbetriebliche Kommunikation | gnd:4203966-6,I,,I,Integriertes Management | gnd:4346301-0,I,,
3A1768054215,"Die digitale Kommunikationsstrategie : Praxis-Leitfaden für Unternehmen, Institutionen und Agenturen",Book,de,(classificationName=linsearch:mapping)oek,Marketingtheorie | gnd:4168911-2,Y,,Y,Corporate Communication | gnd:4313131-1,Y,,
3A1768054215,"Die digitale Kommunikationsstrategie : Praxis-Leitfaden für Unternehmen, Institutionen und Agenturen",Book,de,(classificationName=linsearch:mapping)oek,Kommunikationspolitik | gnd:4232471-3,I,,I,Strategie | gnd:4057952-9,I,,
3A1768054215,"Die digitale Kommunikationsstrategie : Praxis-Leitfaden für Unternehmen, Institutionen und Agenturen",Book,de,(classificationName=linsearch:mapping)oek,Integriertes Management | gnd:4346301-0,Y,,Y,Neue Medien | gnd:4196910-8,Y,,
3A1768054215,"Die digitale Kommunikationsstrategie : Praxis-Leitfaden für Unternehmen, Institutionen und Agenturen",Book,de,(classificationName=linsearch:mapping)oek,Marketing | gnd:4037589-4,Y,,Y,Öffentlichkeitsarbeit | gnd:4043188-5,Y,,
3A1768054215,"Die digitale Kommunikationsstrategie : Praxis-Leitfaden für Unternehmen, Institutionen und Agenturen",Book,de,(classificationName=linsearch:mapping)oek,Management | gnd:4037278-9,I,,I,Innerbetriebliche Kommunikation | gnd:4203966-6,I,,
3A1768054215,"Die digitale Kommunikationsstrategie : Praxis-Leitfaden für Unternehmen, Institutionen und Agenturen",Book,de,(classificationName=linsearch:mapping)oek,Organisationsentwicklung | gnd:4126887-8,Y,,Y,Kommunikationspolitik | gnd:4232471-3,Y,,
3A1768054215,"Die digitale Kommunikationsstrategie : Praxis-Leitfaden für Unternehmen, Institutionen und Agenturen",Book,de,(classificationName=linsearch:mapping)oek,Kommunikation | gnd:4031883-7,I,,I,Marketing | gnd:4037589-4,I,,
3A1768054215,"Die digitale Kommunikationsstrategie : Praxis-Leitfaden für Unternehmen, Institutionen und Agenturen",Book,de,(classificationName=linsearch:mapping)oek,Internet | gnd:4308416-3,I,,I,Digitale Revolution | gnd:7854804-4,I,,
3A1768054215,"Die digitale Kommunikationsstrategie : Praxis-Leitfaden für Unternehmen, Institutionen und Agenturen",Book,de,(classificationName=linsearch:mapping)oek,Social Media | gnd:4639271-3,N,,N,Kommunikations-Mix | gnd:4218367-4,N,,
3A1768054215,"Die digitale Kommunikationsstrategie : Praxis-Leitfaden für Unternehmen, Institutionen und Agenturen",Book,de,(classificationName=linsearch:mapping)oek,Neue Medien | gnd:4196910-8,N,,N,Diversifikation | gnd:4012539-7,N,,
3A1768054215,"Die digitale Kommunikationsstrategie : Praxis-Leitfaden für Unternehmen, Institutionen und Agenturen",Book,de,(classificationName=linsearch:mapping)oek,Bildungssystem | gnd:4069467-7,Y,,Y,Kommunikationsverhalten | gnd:4164814-6,Y,,
3A1768054215,"Die digitale Kommunikationsstrategie : Praxis-Leitfaden für Unternehmen, Institutionen und Agenturen",Book,de,(classificationName=linsearch:mapping)oek,Medienpädagogik | gnd:4074659-8,Y,,Y,Kommunikationsstruktur | gnd:4164813-4,Y,,
3A1768054215,"Die digitale Kommunikationsstrategie : Praxis-Leitfaden für Unternehmen, Institutionen und Agenturen",Book,de,(classificationName=linsearch:mapping)oek,Kommunikationsverhalten | gnd:4164814-6,N,,N,Entscheidungskriterium | gnd:4152405-6,N,,
3A1768054215,"Die digitale Kommunikationsstrategie : Praxis-Leitfaden für Unternehmen, Institutionen und Agenturen",Book,de,(classificationName=linsearch:mapping)oek,Werterziehung | gnd:4189699-3,I,,I,Internet | gnd:4308416-3,I,,
3A1023445077,The making of national economic forecasts,Book,en,(classificationName=linsearch:mapping)oek,Wirtschaft | gnd:4066399-1,I,Wirtschaft | gnd:4066399-1,I,Wirtschaft | gnd:4066399-1,I,Konjunkturprognose | gnd:4139119-6,TP
3A1023445077,The making of national economic forecasts,Book,en,(classificationName=linsearch:mapping)oek,Prognose | gnd:4047390-9,Y,Lehrbuch | gnd:4123623-3,Y,Prognoseverfahren | gnd:4358095-6,Y,Wirtschaft | gnd:4066399-1,TP
3A1023445077,The making of national economic forecasts,Book,en,(classificationName=linsearch:mapping)oek,Theorie | gnd:4059787-8,I,Ökonometrie | gnd:4132280-0,I,Prognose | gnd:4047390-9,I,Staat | gnd:4056618-3,FNM
3A1023445077,The making of national economic forecasts,Book,en,(classificationName=linsearch:mapping)oek,Prognoseverfahren | gnd:4358095-6,Y,Prognose | gnd:4047390-9,Y,Konjunkturprognose | gnd:4139119-6,Y,Prognose | gnd:4047390-9,TP
3A1023445077,The making of national economic forecasts,Book,en,(classificationName=linsearch:mapping)oek,Ökonometrie | gnd:4132280-0,I,,I,Volkswirtschaft | gnd:4063885-6,I,Internationaler Vergleich | gnd:4120509-1,FNM
3A1023445077,The making of national economic forecasts,Book,en,(classificationName=linsearch:mapping)oek,Zeitreihenanalyse | gnd:4067486-1,I,,I,Theorie | gnd:4059787-8,I,Wirtschaftsentwicklung | gnd:4066438-7,FNR
3A1023445077,The making of national economic forecasts,Book,en,(classificationName=linsearch:mapping)oek,Finanzwirtschaft | gnd:4017214-4,Y,,Y,Prognosemodell | gnd:4125215-9,Y,,
3A1023445077,The making of national economic forecasts,Book,en,(classificationName=linsearch:mapping)oek,Modell | gnd:4039798-1,Y,,Y,Wirtschaftsentwicklung | gnd:4066438-7,Y,,
3A1023445077,The making of national economic forecasts,Book,en,(classificationName=linsearch:mapping)oek,Python Programmiersprache | gnd:4434275-5,I,,I,Ökonometrie | gnd:4132280-0,I,,
3A1023445077,The making of national economic forecasts,Book,en,(classificationName=linsearch:mapping)oek,Maschinelles Lernen | gnd:4193754-5,I,,I,Wirtschaftspolitik | gnd:4066493-4,I,,
3A1023445077,The making of national economic forecasts,Book,en,(classificationName=linsearch:mapping)oek,Makroökonomie | gnd:4037174-8,I,,I,Wirtschaftsmodell | gnd:4079348-5,I,,
3A1023445077,The making of national economic forecasts,Book,en,(classificationName=linsearch:mapping)oek,Kapitalmarktforschung | gnd:4390312-5,I,,I,Wirtschaftswachstum | gnd:4066527-6,I,,
3A1023445077,The making of national economic forecasts,Book,en,(classificationName=linsearch:mapping)oek,Interview | gnd:4027503-6,N,,N,Informationstechnik | gnd:4026926-7,N,,
3A1023445077,The making of national economic forecasts,Book,en,(classificationName=linsearch:mapping)oek,Vektor-autoregressives Modell | gnd:4288533-4,N,,N,Nobelpreisträger | gnd:4042421-2,N,,
3A1023445077,The making of national economic forecasts,Book,en,(classificationName=linsearch:mapping)oek,Rückkopplung | gnd:4050851-1,N,,N,Hochfrequenz | gnd:4160130-0,N,,
3A1023445077,The making of national economic forecasts,Book,en,(classificationName=linsearch:mapping)oek,Mathematisches Modell | gnd:4114528-8,Y,,Y,Wirtschaftsindikator | gnd:4249243-9,Y,,
3A1023445077,The making of national economic forecasts,Book,en,(classificationName=linsearch:mapping)oek,Entscheidungstheorie | gnd:4138606-1,I,,I,Bruttoinlandsprodukt | gnd:4146775-9,I,,
3A1023445077,The making of national economic forecasts,Book,en,(classificationName=linsearch:mapping)oek,Kontrolltheorie | gnd:4032317-1,N,,N,Nachhaltigkeit | gnd:4326464-5,N,,
3A1023445077,The making of national economic forecasts,Book,en,(classificationName=linsearch:mapping)oek,Konjunkturzyklus | gnd:4032134-4,I,,I,Prognosequalität | gnd:4115643-2,I,,
3A1023445077,The making of national economic forecasts,Book,en,(classificationName=linsearch:mapping)oek,Nichtlineare Zeitreihenanalyse | gnd:4276267-4,I,,I,Modellierung | gnd:4170297-9,I,,
3A1744975450,Cost-benefit analysis and water resources management,Book,en,(classificationName=linsearch:mapping)oek,Wasserwirtschaft | gnd:4064821-7,Y,Kosten-Nutzen-Analyse | gnd:4032589-1,Y,Kosten-Nutzen-Analyse | gnd:4032589-1,Y,Wasserreserve | gnd:4124439-4,FNR
3A1744975450,Cost-benefit analysis and water resources management,Book,en,(classificationName=linsearch:mapping)oek,Energiewirtschaft | gnd:4014743-5,Y,Wasserversorgung | gnd:4064811-4,Y,Wassernutzung | gnd:4138608-5,Y,,
3A1744975450,Cost-benefit analysis and water resources management,Book,en,(classificationName=linsearch:mapping)oek,Umweltökonomie | gnd:4061638-1,Y,,Y,Wasserversorgung | gnd:4064811-4,Y,,
3A1744975450,Cost-benefit analysis and water resources management,Book,en,(classificationName=linsearch:mapping)oek,Natürliche Ressourcen | gnd:4075236-7,I,,I,Wasser | gnd:4064689-0,I,,
3A1744975450,Cost-benefit analysis and water resources management,Book,en,(classificationName=linsearch:mapping)oek,Wasserversorgung | gnd:4064811-4,Y,,Y,Wasserwirtschaft | gnd:4064821-7,Y,,
3A1744975450,Cost-benefit analysis and water resources management,Book,en,(classificationName=linsearch:mapping)oek,Trinkwasser | gnd:4060916-9,Y,,Y,Wassergüte | gnd:4064728-6,Y,,
3A1744975450,Cost-benefit analysis and water resources management,Book,en,(classificationName=linsearch:mapping)oek,Nachhaltigkeit | gnd:4326464-5,Y,,Y,Wasseranalyse | gnd:4079058-7,Y,,
3A1744975450,Cost-benefit analysis and water resources management,Book,en,(classificationName=linsearch:mapping)oek,Versorgungswirtschaft | gnd:4063229-5,I,,I,Kostenanalyse | gnd:4032580-5,I,,
3A1744975450,Cost-benefit analysis and water resources management,Book,en,(classificationName=linsearch:mapping)oek,Trinkwasserversorgung | gnd:4193371-0,I,,I,Volkswirtschaftslehre | gnd:4078943-3,I,,
3A1744975450,Cost-benefit analysis and water resources management,Book,en,(classificationName=linsearch:mapping)oek,Abwasserbeseitigung | gnd:4000306-1,I,,I,Wirtschaftlichkeitsrechnung | gnd:4066426-0,I,,
3A1744975450,Cost-benefit analysis and water resources management,Book,en,(classificationName=linsearch:mapping)oek,Sanitäranlage | gnd:4051579-5,I,,I,Kosten | gnd:4032579-9,I,,
3A1744975450,Cost-benefit analysis and water resources management,Book,en,(classificationName=linsearch:mapping)oek,Wasserreserve | gnd:4124439-4,Y,,Y,Wasserreserve | gnd:4124439-4,Y,,
3A1744975450,Cost-benefit analysis and water resources management,Book,en,(classificationName=linsearch:mapping)oek,Zukunft | gnd:4068097-6,Y,,Y,Wassermangel | gnd:4257415-8,Y,,
3A1744975450,Cost-benefit analysis and water resources management,Book,en,(classificationName=linsearch:mapping)oek,Ressourcenallokation | gnd:4129283-2,I,,I,Umweltpolitik | gnd:4078523-3,I,,
3A1744975450,Cost-benefit analysis and water resources management,Book,en,(classificationName=linsearch:mapping)oek,Kosten-Nutzen-Analyse | gnd:4032589-1,Y,,Y,Ressourcenmanagement | gnd:4431979-4,Y,,
3A1744975450,Cost-benefit analysis and water resources management,Book,en,(classificationName=linsearch:mapping)oek,Umweltpolitik | gnd:4078523-3,I,,I,Wirtschaft | gnd:4066399-1,I,,
3A1744975450,Cost-benefit analysis and water resources management,Book,en,(classificationName=linsearch:mapping)oek,Umweltschutz | gnd:4061644-7,I,,I,Nutzen | gnd:4172187-1,I,,
3A1744975450,Cost-benefit analysis and water resources management,Book,en,(classificationName=linsearch:mapping)oek,Finanzierung | gnd:4017182-6,Y,,Y,Gewässerschutz | gnd:4020830-8,Y,,
3A1744975450,Cost-benefit analysis and water resources management,Book,en,(classificationName=linsearch:mapping)oek,Küstenschutz | gnd:4033481-8,N,,N,Analysis | gnd:4001865-9,N,,
3A1744975450,Cost-benefit analysis and water resources management,Book,en,(classificationName=linsearch:mapping)oek,Kanalisation | gnd:4029466-3,I,,I,Abwasserreinigung | gnd:4000313-9,I,,
3A087062151,Labour supply and incentives to work in Europe,Conference,en,(classificationName=linsearch:mapping)oek,Beschäftigungstheorie | gnd:4127364-3,Y,Arbeitsmarktpolitik | gnd:4002737-5,Y,Arbeitsangebot | gnd:4112565-4,Y,Arbeitsmotivation | gnd:4132063-3,TP
3A087062151,Labour supply and incentives to work in Europe,Conference,en,(classificationName=linsearch:mapping)oek,Arbeitsmarkt | gnd:4002733-8,Y,Arbeitsangebot | gnd:4112565-4,Y,Arbeitsmarktpolitik | gnd:4002737-5,Y,Arbeitsmarktpolitik | gnd:4002737-5,TP
3A087062151,Labour supply and incentives to work in Europe,Conference,en,(classificationName=linsearch:mapping)oek,Arbeitsmarkttheorie | gnd:4122827-3,I,Berufliche Integration | gnd:4069332-6,I,Anreiz | gnd:4133767-0,I,Anreiz | gnd:4133767-0,TP
3A087062151,Labour supply and incentives to work in Europe,Conference,en,(classificationName=linsearch:mapping)oek,Arbeitsökonomie | gnd:4322126-9,Y,,Y,Arbeitsmarkt | gnd:4002733-8,Y,Arbeitsmarkt | gnd:4002733-8,TP
3A087062151,Labour supply and incentives to work in Europe,Conference,en,(classificationName=linsearch:mapping)oek,Arbeitsmarktpolitik | gnd:4002737-5,Y,,Y,Arbeitsmotivation | gnd:4132063-3,Y,Arbeitsangebot | gnd:4112565-4,TP
3A087062151,Labour supply and incentives to work in Europe,Conference,en,(classificationName=linsearch:mapping)oek,Beschäftigungspolitik | gnd:4005982-0,I,,I,Wirtschaftspolitik | gnd:4066493-4,I,,
3A087062151,Labour supply and incentives to work in Europe,Conference,en,(classificationName=linsearch:mapping)oek,Soziales System | gnd:4055764-9,Y,,Y,Arbeitsmarktforschung | gnd:4253128-7,Y,,
3A087062151,Labour supply and incentives to work in Europe,Conference,en,(classificationName=linsearch:mapping)oek,Wirtschaftspolitik | gnd:4066493-4,Y,,Y,Arbeitsmarkttheorie | gnd:4122827-3,Y,,
3A087062151,Labour supply and incentives to work in Europe,Conference,en,(classificationName=linsearch:mapping)oek,Arbeitsangebot | gnd:4112565-4,Y,,Y,Anreizsystem | gnd:4112532-0,Y,,
3A087062151,Labour supply and incentives to work in Europe,Conference,en,(classificationName=linsearch:mapping)oek,Mitgliedsstaaten | gnd:4170174-4,N,,N,Literatur | gnd:4035964-5,N,,
3A087062151,Labour supply and incentives to work in Europe,Conference,en,(classificationName=linsearch:mapping)oek,Arbeitszeitgestaltung | gnd:4196658-2,I,,I,Stellenangebot | gnd:4183083-0,I,,
3A087062151,Labour supply and incentives to work in Europe,Conference,en,(classificationName=linsearch:mapping)oek,Aufsatzsammlung | gnd:4143413-4,N,,N,Marketing | gnd:4037589-4,N,,
3A087062151,Labour supply and incentives to work in Europe,Conference,en,(classificationName=linsearch:mapping)oek,Prekariat | gnd:7590592-9,Y,,Y,Beschäftigung | gnd:4005979-0,Y,,
3A087062151,Labour supply and incentives to work in Europe,Conference,en,(classificationName=linsearch:mapping)oek,Arbeitspolitik | gnd:4112577-0,Y,,Y,Arbeitskräftepotential | gnd:4199060-2,Y,,
3A087062151,Labour supply and incentives to work in Europe,Conference,en,(classificationName=linsearch:mapping)oek,Arbeitslosigkeit | gnd:4002730-2,I,,I,Arbeit | gnd:4002567-6,I,,
3A087062151,Labour supply and incentives to work in Europe,Conference,en,(classificationName=linsearch:mapping)oek,Flexibilisierung | gnd:4418272-7,Y,,Y,Beschäftigungspolitik | gnd:4005982-0,Y,,
3A087062151,Labour supply and incentives to work in Europe,Conference,en,(classificationName=linsearch:mapping)oek,Arbeitsmobilität | gnd:4068809-4,Y,,Y,Arbeitsbeziehungen | gnd:4002617-6,Y,,
3A087062151,Labour supply and incentives to work in Europe,Conference,en,(classificationName=linsearch:mapping)oek,Arbeitnehmerschutz | gnd:4139094-5,I,,I,Motivation | gnd:4040364-6,I,,
3A087062151,Labour supply and incentives to work in Europe,Conference,en,(classificationName=linsearch:mapping)oek,Finanzkrise | gnd:7635855-0,N,,N,Einrichtung | gnd:4113393-6,N,,
3A087062151,Labour supply and incentives to work in Europe,Conference,en,(classificationName=linsearch:mapping)oek,Ökonometrisches Modell | gnd:4043212-9,I,,I,Arbeitsmarktsegmentierung | gnd:4112574-5,I,,
3A741234726,Technology transfer in a global economy,Conference,en,(classificationName=linsearch:mapping)oek,Technologiemanagement | gnd:4215161-2,Y,Technologietransfer | gnd:4059277-7,Y,Technologietransfer | gnd:4059277-7,Y,Internationalisierung | gnd:4162106-2,FNM
3A741234726,Technology transfer in a global economy,Conference,en,(classificationName=linsearch:mapping)oek,Höheres Bildungswesen | gnd:4299541-3,Y,Innovation | gnd:4027089-0,Y,Wissens- und Technologietransfer | gnd:4125522-7,Y,Technologietransfer | gnd:4059277-7,TP
3A741234726,Technology transfer in a global economy,Conference,en,(classificationName=linsearch:mapping)oek,Spin-off-Unternehmensgründung | gnd:4133178-3,Y,Wirtschaft | gnd:4066399-1,Y,Wissensvermittlung | gnd:4190121-6,Y,Innovation | gnd:4027089-0,FNM5
3A741234726,Technology transfer in a global economy,Conference,en,(classificationName=linsearch:mapping)oek,Forschungskooperation | gnd:4236001-8,I,Globalisierung | gnd:4557997-0,I,Weltwirtschaft | gnd:4065468-0,I,Weltwirtschaft | gnd:4065468-0,TP
3A741234726,Technology transfer in a global economy,Conference,en,(classificationName=linsearch:mapping)oek,Technologietransfer | gnd:4059277-7,Y,Forschung | gnd:4017894-8,Y,Wissenschaftstransfer | gnd:4207539-7,Y,,
3A741234726,Technology transfer in a global economy,Conference,en,(classificationName=linsearch:mapping)oek,Kommerzialisierung | gnd:4127776-4,Y,Bildung | gnd:4006650-2,Y,Innovation | gnd:4027089-0,Y,,
3A741234726,Technology transfer in a global economy,Conference,en,(classificationName=linsearch:mapping)oek,Ausgründung | gnd:4539658-9,N,,N,Hochschule | gnd:4072560-1,N,,
3A741234726,Technology transfer in a global economy,Conference,en,(classificationName=linsearch:mapping)oek,Ausländische Tochtergesellschaft | gnd:4195021-5,I,,I,Technik | gnd:4059205-4,I,,
3A741234726,Technology transfer in a global economy,Conference,en,(classificationName=linsearch:mapping)oek,Multinationales Unternehmen | gnd:4075092-9,N,,N,Internationaler Vergleich | gnd:4120509-1,N,,
3A741234726,Technology transfer in a global economy,Conference,en,(classificationName=linsearch:mapping)oek,Grundlagenforschung | gnd:4131708-7,I,,I,Transfer | gnd:4078384-4,I,,
3A741234726,Technology transfer in a global economy,Conference,en,(classificationName=linsearch:mapping)oek,Öffentlicher Sektor | gnd:4056673-0,I,,I,Wirtschaft | gnd:4066399-1,I,,
3A741234726,Technology transfer in a global economy,Conference,en,(classificationName=linsearch:mapping)oek,Wissenschaftstransfer | gnd:4207539-7,N,,N,Universität | gnd:4061778-6,N,,
3A741234726,Technology transfer in a global economy,Conference,en,(classificationName=linsearch:mapping)oek,Regionale Wirtschaftsentwicklung | gnd:4076601-9,N,,N,Einrichtung | gnd:4113393-6,N,,
3A741234726,Technology transfer in a global economy,Conference,en,(classificationName=linsearch:mapping)oek,Wissensmanagement | gnd:4561842-2,N,,N,Gesellschaft | gnd:4020588-5,N,,
3A741234726,Technology transfer in a global economy,Conference,en,(classificationName=linsearch:mapping)oek,Universität | gnd:4061778-6,Y,,Y,Technologiemanagement | gnd:4215161-2,Y,,
3A741234726,Technology transfer in a global economy,Conference,en,(classificationName=linsearch:mapping)oek,Hochschulforschung | gnd:4160204-3,Y,,Y,Globalisierung | gnd:4557997-0,Y,,
3A741234726,Technology transfer in a global economy,Conference,en,(classificationName=linsearch:mapping)oek,Patent | gnd:4044874-5,I,,I,Wissensproduktion | gnd:4660420-0,I,,
3A741234726,Technology transfer in a global economy,Conference,en,(classificationName=linsearch:mapping)oek,Wissenschaft | gnd:4066562-8,N,,N,Umladeproblem | gnd:4186769-5,N,,
3A741234726,Technology transfer in a global economy,Conference,en,(classificationName=linsearch:mapping)oek,Politische Ökonomie | gnd:4115586-5,Y,,Y,Technologiepolitik | gnd:4184587-0,Y,,
3A741234726,Technology transfer in a global economy,Conference,en,(classificationName=linsearch:mapping)oek,Urheberrecht | gnd:4062127-3,N,,N,Sharing Economy | gnd:1068893915,N,,
3A855591188,Geschäftsmodelle für AAL-Lösungen entwickeln durch systematische Einbeziehung der Anspruchsgruppen,Report,de,(classificationName=linsearch:mapping)oek,Bevölkerungsentwicklung | gnd:4006292-2,Y,Geschäftsmodell | gnd:7737985-8,Y,AAL-Technik | gnd:7693422-6,Y,Geschäftsmodell | gnd:7737985-8,TP
3A855591188,Geschäftsmodelle für AAL-Lösungen entwickeln durch systematische Einbeziehung der Anspruchsgruppen,Report,de,(classificationName=linsearch:mapping)oek,AAL-Technik | gnd:7693422-6,Y,Stakeholder | gnd:4300861-6,Y,Geschäftsmodell | gnd:7737985-8,Y,AAL-Technik | gnd:7693422-6,TP
3A855591188,Geschäftsmodelle für AAL-Lösungen entwickeln durch systematische Einbeziehung der Anspruchsgruppen,Report,de,(classificationName=linsearch:mapping)oek,Geschäftsmodell | gnd:7737985-8,Y,Wala Volk | gnd:4786750-4,Y,Produktentwicklung | gnd:4139402-1,Y,,
3A855591188,Geschäftsmodelle für AAL-Lösungen entwickeln durch systematische Einbeziehung der Anspruchsgruppen,Report,de,(classificationName=linsearch:mapping)oek,Altersstruktur | gnd:4124541-6,I,Benutzerfreundlichkeit | gnd:4005541-3,I,Benutzerfreundlichkeit | gnd:4005541-3,I,,
