Record ID,Title,Type,Language,Subject Classification,System 1,Code,System 2,Code,System 3,Code,Gold,Gold Code
3A1655292307,"Invariant Manifolds, Entropy and Billiards; Smooth Maps with Singularities",Book,en,(classificationName=linsearch:mapping)mat,Fluss Mathematik | gnd:4489499-5,N,,N,Dynamik | gnd:4013384-9,N,,
3A1655292307,"Invariant Manifolds, Entropy and Billiards; Smooth Maps with Singularities",Book,en,(classificationName=linsearch:mapping)mat,Hyperbolizität | gnd:4710615-3,I,,I,Glatte Kurve | gnd:4157470-9,I,,
3A1655292307,"Invariant Manifolds, Entropy and Billiards; Smooth Maps with Singularities",Book,en,(classificationName=linsearch:mapping)mat,Ljapunov-Exponent | gnd:4123668-3,N,,N,Topologische Entropie | gnd:4528188-9,N,,
3A1655292307,"Invariant Manifolds, Entropy and Billiards; Smooth Maps with Singularities",Book,en,(classificationName=linsearch:mapping)mat,Topologische Dynamik | gnd:4253345-4,N,,N,Glatte Fläche | gnd:4157467-9,N,,
3A1655292307,"Invariant Manifolds, Entropy and Billiards; Smooth Maps with Singularities",Book,en,(classificationName=linsearch:mapping)mat,Fläche | gnd:4129864-0,N,,N,Auflösung von Singularitäten | gnd:4181537-3,N,,
3A1655292307,"Invariant Manifolds, Entropy and Billiards; Smooth Maps with Singularities",Book,en,(classificationName=linsearch:mapping)mat,Analysis | gnd:4001865-9,N,,N,Geodätischer Fluss | gnd:4156670-1,N,,
3A1655292307,"Invariant Manifolds, Entropy and Billiards; Smooth Maps with Singularities",Book,en,(classificationName=linsearch:mapping)mat,KAM-Theorie | gnd:4329269-0,Y,,Y,Schätzung | gnd:4193791-0,Y,,
3A165501546X,"C*-Algebras : Proceedings of the SFB-Workshop on C*-Algebras, Münster, Germany, March 8–12, 1999",Conference,en,(classificationName=linsearch:mapping)mat,Biochemische Methode | gnd:4319880-6,YYY,K-Theorie | gnd:4033335-8,YYY,C-Stern-Algebra | gnd:4136693-1,YYY,C-Stern-Algebra | gnd:4136693-1,TP
3A165501546X,"C*-Algebras : Proceedings of the SFB-Workshop on C*-Algebras, Münster, Germany, March 8–12, 1999",Conference,en,(classificationName=linsearch:mapping)mat,Optimierung | gnd:4043664-0,YYY,C-Stern-Algebra | gnd:4136693-1,YYY,K-Theorie | gnd:4033335-8,YYY,,
3A165501546X,"C*-Algebras : Proceedings of the SFB-Workshop on C*-Algebras, Münster, Germany, March 8–12, 1999",Conference,en,(classificationName=linsearch:mapping)mat,Stoffwechselweg | gnd:4240505-1,I,Nichtkommutative Geometrie | gnd:4171742-9,I,C-Stern-Subalgebra | gnd:4309228-7,I,,
3A165501546X,"C*-Algebras : Proceedings of the SFB-Workshop on C*-Algebras, Münster, Germany, March 8–12, 1999",Conference,en,(classificationName=linsearch:mapping)mat,Systembiologie | gnd:4809615-5,Y,Baum-Connes-Vermutung | gnd:4688506-7,Y,Baum-Connes-Vermutung | gnd:4688506-7,Y,,
3A165501546X,"C*-Algebras : Proceedings of the SFB-Workshop on C*-Algebras, Münster, Germany, March 8–12, 1999",Conference,en,(classificationName=linsearch:mapping)mat,Netzwerkmodell | gnd:4131643-5,III,,III,Nichtkommutative Geometrie | gnd:4171742-9,III,,
3A165501546X,"C*-Algebras : Proceedings of the SFB-Workshop on C*-Algebras, Münster, Germany, March 8–12, 1999",Conference,en,(classificationName=linsearch:mapping)mat,Pflanzen | gnd:4045539-7,NNN,,NNN,Harmonische Analyse | gnd:4023453-8,NNN,,
3A165501546X,"C*-Algebras : Proceedings of the SFB-Workshop on C*-Algebras, Münster, Germany, March 8–12, 1999",Conference,en,(classificationName=linsearch:mapping)mat,Tandem-Massenspektrometrie | gnd:4207952-4,N,,N,Exakte Lösung | gnd:4348289-2,N,,
3A165501546X,"C*-Algebras : Proceedings of the SFB-Workshop on C*-Algebras, Münster, Germany, March 8–12, 1999",Conference,en,(classificationName=linsearch:mapping)mat,Sekundärmetabolit | gnd:4300564-0,NNN,,NNN,Mathematische Physik | gnd:4037952-8,NNN,,
3A165501546X,"C*-Algebras : Proceedings of the SFB-Workshop on C*-Algebras, Münster, Germany, March 8–12, 1999",Conference,en,(classificationName=linsearch:mapping)mat,Clostridium | gnd:4148085-5,I,,I,Algebra mit Involution | gnd:4236038-9,I,,
3A165501546X,"C*-Algebras : Proceedings of the SFB-Workshop on C*-Algebras, Münster, Germany, March 8–12, 1999",Conference,en,(classificationName=linsearch:mapping)mat,Metabolomik | gnd:1138059420,N,,N,Kongress | gnd:4130470-6,N,,
3A165501546X,"C*-Algebras : Proceedings of the SFB-Workshop on C*-Algebras, Münster, Germany, March 8–12, 1999",Conference,en,(classificationName=linsearch:mapping)mat,Analytische Chemie | gnd:4129906-1,N,,N,Festschrift | gnd:4016928-5,N,,
3A165501546X,"C*-Algebras : Proceedings of the SFB-Workshop on C*-Algebras, Münster, Germany, March 8–12, 1999",Conference,en,(classificationName=linsearch:mapping)mat,Stoffwechsel | gnd:4057699-1,Y,,Y,Nichtkommutative Algebra | gnd:4304013-5,Y,,
3A165501546X,"C*-Algebras : Proceedings of the SFB-Workshop on C*-Algebras, Münster, Germany, March 8–12, 1999",Conference,en,(classificationName=linsearch:mapping)mat,Elektroanalyse | gnd:4014237-1,N,,N,Normierte Algebra | gnd:4172037-4,N,,
3A165501546X,"C*-Algebras : Proceedings of the SFB-Workshop on C*-Algebras, Münster, Germany, March 8–12, 1999",Conference,en,(classificationName=linsearch:mapping)mat,Methode | gnd:4038971-6,N,,N,Quantenstatistik | gnd:4047991-2,N,,
3A165501546X,"C*-Algebras : Proceedings of the SFB-Workshop on C*-Algebras, Münster, Germany, March 8–12, 1999",Conference,en,(classificationName=linsearch:mapping)mat,Prymnesium parvum | gnd:4533764-0,N,,N,Nichtkommutative harmonische Analyse | gnd:4365798-9,N,,
3A165501546X,"C*-Algebras : Proceedings of the SFB-Workshop on C*-Algebras, Münster, Germany, March 8–12, 1999",Conference,en,(classificationName=linsearch:mapping)mat,Computational chemistry | gnd:4290091-8,N,,N,O-Stern-Algebra | gnd:4528274-2,N,,
3A165501546X,"C*-Algebras : Proceedings of the SFB-Workshop on C*-Algebras, Münster, Germany, March 8–12, 1999",Conference,en,(classificationName=linsearch:mapping)mat,Mikroalgen | gnd:4453251-9,NNN,,NNN,Algebra | gnd:4001156-2,NNN,,
3A165501546X,"C*-Algebras : Proceedings of the SFB-Workshop on C*-Algebras, Münster, Germany, March 8–12, 1999",Conference,en,(classificationName=linsearch:mapping)mat,Massenspektrometrie | gnd:4037882-2,I,,I,Banach-Algebra | gnd:4193187-7,I,,
3A165501546X,"C*-Algebras : Proceedings of the SFB-Workshop on C*-Algebras, Münster, Germany, March 8–12, 1999",Conference,en,(classificationName=linsearch:mapping)mat,Bioinformatik | gnd:4611085-9,I,,I,VonNeumann-Algebra | gnd:4388395-3,I,,
3A165501546X,"C*-Algebras : Proceedings of the SFB-Workshop on C*-Algebras, Münster, Germany, March 8–12, 1999",Conference,en,(classificationName=linsearch:mapping)mat,Modellierung | gnd:4170297-9,N,,N,Unitäre Gruppe | gnd:4261524-0,N,,
3A165511929X,"Abelian Group Theory : Proceedings of the 2nd New Mexico State University Conference, Held at Las Cruces, New Mexico, December 9–12, 1976",Conference,en,(classificationName=linsearch:mapping)mat,Homotopietheorie | gnd:4128142-1,Y,Abelsche Gruppe | gnd:4140988-7,Y,Torsionsfreie Abelsche Gruppe | gnd:4311189-0,Y,Abelsche Gruppe | gnd:4140988-7,FNR
3A165511929X,"Abelian Group Theory : Proceedings of the 2nd New Mexico State University Conference, Held at Las Cruces, New Mexico, December 9–12, 1976",Conference,en,(classificationName=linsearch:mapping)mat,C-Stern-Algebra | gnd:4136693-1,N,,N,Abelsche Mannigfaltigkeit | gnd:4140992-9,N,,
3A165511929X,"Abelian Group Theory : Proceedings of the 2nd New Mexico State University Conference, Held at Las Cruces, New Mexico, December 9–12, 1976",Conference,en,(classificationName=linsearch:mapping)mat,K-Theorie | gnd:4033335-8,I,,I,Modul | gnd:4129770-2,I,,
3A165511929X,"Abelian Group Theory : Proceedings of the 2nd New Mexico State University Conference, Held at Las Cruces, New Mexico, December 9–12, 1976",Conference,en,(classificationName=linsearch:mapping)mat,Operatoralgebra | gnd:4129366-6,N,,N,Kompakte Abelsche Gruppe | gnd:4164837-7,N,,
3A165511929X,"Abelian Group Theory : Proceedings of the 2nd New Mexico State University Conference, Held at Las Cruces, New Mexico, December 9–12, 1976",Conference,en,(classificationName=linsearch:mapping)mat,Linearer Operator | gnd:4167721-3,YYY,,YYY,Gruppentheorie | gnd:4072157-7,YYY,,
3A165511929X,"Abelian Group Theory : Proceedings of the 2nd New Mexico State University Conference, Held at Las Cruces, New Mexico, December 9–12, 1976",Conference,en,(classificationName=linsearch:mapping)mat,Derivation Algebra | gnd:4134656-7,N,,N,Abelsches Gruppenschema | gnd:4140999-1,N,,
3A165511929X,"Abelian Group Theory : Proceedings of the 2nd New Mexico State University Conference, Held at Las Cruces, New Mexico, December 9–12, 1976",Conference,en,(classificationName=linsearch:mapping)mat,Operatortheorie | gnd:4075665-8,N,,N,Freier Modul | gnd:4155296-9,N,,
3A165511929X,"Abelian Group Theory : Proceedings of the 2nd New Mexico State University Conference, Held at Las Cruces, New Mexico, December 9–12, 1976",Conference,en,(classificationName=linsearch:mapping)mat,AF-Algebra | gnd:4623947-9,N,,N,Abelsche Kategorie | gnd:4140991-7,N,,
3A165511929X,"Abelian Group Theory : Proceedings of the 2nd New Mexico State University Conference, Held at Las Cruces, New Mexico, December 9–12, 1976",Conference,en,(classificationName=linsearch:mapping)mat,Algebra mit Involution | gnd:4236038-9,Y,,Y,Abelsche Gruppe | gnd:4140988-7,Y,,
